payment_id,loan_id,payment_date,amount_paid,principal_component,interest_component,late_payment_flag
28918,1469,04/06/2017,10506.95,7711.58,2795.37,0
28919,11441,04/08/2015,22257.96,16415.18,5842.78,0
28920,21006,04/27/2011,7458.67,6591.36,867.31,0
28921,1195,07/21/2016,10134.55,7441.37,2693.18,0
28922,5336,09/23/2011,13265.56,12630.35,635.21,0
28923,15351,06/23/2014,25638.5,18844.93,6793.57,0
28924,19843,01/05/2021,4610.8,3507.12,1103.68,0
28925,20996,09/13/2017,13794.87,9897.16,3897.71,0
28926,7926,10/24/2012,6425,5398.77,1026.23,1
28927,12497,03/16/2017,27393.47,22881.95,4511.52,0
28928,13579,10/06/2016,9026.42,7942.29,1084.13,0
28929,13498,02/15/2015,2214.72,1892.8,321.92,0
28930,5752,12/28/2012,20314.79,15012.96,5301.83,0
28931,13270,03/21/2018,17035.84,14609.28,2426.56,0
28932,13033,04/02/2011,2262.06,1945.54,316.52,0
28933,16712,05/23/2026,6247.66,4825.07,1422.59,0
28934,9715,04/10/2010,9724.72,7289.69,2435.03,0
28935,20963,01/26/2015,9617.26,6877.84,2739.42,0
28936,13448,04/01/2017,36667.34,30308.47,6358.87,0
28937,21938,09/28/2014,17454.98,13259.2,4195.78,0
28938,9372,01/13/2019,4183.55,3687.59,495.96,0
28939,20014,03/12/2010,1979.05,1814.46,164.59,0
28940,2947,04/09/2023,721.07,518.84,202.23,0
28941,11114,11/08/2016,11055.85,8887.02,2168.83,0
28942,893,04/25/2018,8875.72,6396.83,2478.89,0
28943,4910,11/27/2018,5060.06,3775.2,1284.86,1
28944,1441,05/25/2011,5926.58,4552.57,1374.01,0
28945,14142,06/30/2022,21006.58,15987.15,5019.43,0
28946,4525,06/26/2023,1607.29,1374.37,232.92,0
28947,8353,07/04/2025,13122.06,10419.21,2702.85,0
28948,543,04/12/2021,4466.4,3962.83,503.57,0
28949,10537,06/05/2021,3733.07,2914.5,818.57,0
28950,2908,03/30/2018,21497.67,18998.96,2498.71,0
28951,3080,07/08/2025,3478.21,2579.8,898.41,0
28952,9393,02/05/2019,2649.49,2214.5,434.99,0
28953,1080,06/25/2024,6393.3,4581.03,1812.27,0
28954,18302,02/21/2021,1216.33,944.16,272.17,0
28955,6378,08/10/2021,4349.27,4081.98,267.29,0
28956,7764,03/03/2018,1212.47,950.54,261.93,1
28957,880,12/30/2019,10856.13,9043.25,1812.88,0
28958,15799,05/18/2014,4841.24,3861.56,979.68,1
28959,18403,03/28/2018,1740.14,1288.71,451.43,0
28960,11333,09/10/2022,8687.38,7132.41,1554.97,0
28961,3371,05/22/2014,13370.67,10880.34,2490.33,0
28962,14304,11/10/2015,1402.74,1074.27,328.47,0
28963,2723,04/11/2021,3633.93,3387.44,246.49,0
28964,7601,06/02/2013,13849.84,10111.36,3738.48,0
28965,3040,01/05/2019,37397.22,31696.17,5701.05,0
28966,15690,01/21/2018,9289.09,7989.95,1299.14,0
28967,3152,08/29/2024,4150.46,3448.83,701.63,1
28968,10705,12/10/2022,78152.5,71807.75,6344.75,0
28969,857,10/07/2019,14196.89,10542.4,3654.49,0
28970,12679,10/05/2024,10534.45,9944.68,589.77,0
28971,1538,01/11/2022,18464.61,13845.46,4619.15,0
28972,7544,09/06/2013,8890.87,6712.16,2178.71,0
28973,10266,07/06/2020,9701.81,8203.22,1498.59,0
28974,11779,10/27/2011,14354.57,10473.4,3881.17,0
28975,8749,03/17/2021,6032.84,4571.6,1461.24,0
28976,9742,03/10/2023,2048.99,1651.92,397.07,0
28977,13456,02/18/2016,14678.06,12116,2562.06,0
28978,1252,11/15/2011,19704.39,15084.63,4619.76,0
28979,8437,10/07/2022,13745.89,10432.9,3312.99,1
28980,3089,11/26/2015,7382.88,5808.4,1574.48,0
28981,18360,08/22/2024,2319.26,2160.73,158.53,0
28982,13291,03/22/2026,9742.86,7984.14,1758.72,0
28983,14579,05/10/2019,4498.29,4033.13,465.16,0
28984,8241,01/01/2018,2998.23,2540.38,457.85,0
28985,18578,02/26/2025,1092.47,1007.52,84.95,0
28986,3560,12/21/2012,25563.86,20061.91,5501.95,0
28987,14704,12/10/2023,6087.46,5728.72,358.74,0
28988,15134,06/20/2018,6479.53,5925.25,554.28,0
28989,21787,08/03/2020,4121.55,3347.04,774.51,0
28990,11386,05/23/2020,8663.61,7073.17,1590.44,0
28991,11691,12/02/2016,2826.7,2690.37,136.33,0
28992,4883,04/25/2019,33888.84,24549.84,9339,0
28993,11065,10/16/2019,5147.34,3776.31,1371.03,0
28994,10633,12/07/2020,60531.42,46834.75,13696.67,0
28995,11084,11/21/2016,17545.58,12928.37,4617.21,0
28996,10637,01/06/2015,1382.2,1113.8,268.4,0
28997,6254,07/15/2017,30253.91,22414.11,7839.8,0
28998,8432,11/07/2020,10289.32,9360.49,928.83,0
28999,3092,11/22/2012,36511.67,34655.93,1855.74,0
29000,3917,10/06/2020,3084.81,2393.53,691.28,0
29001,16103,11/11/2013,19484.19,15867.27,3616.92,1
29002,12174,11/01/2011,1553.54,1283.66,269.88,0
29003,16190,01/22/2020,5494.76,3926.58,1568.18,0
29004,21660,04/04/2011,10260.3,7885.89,2374.41,0
29005,7033,02/17/2025,5757.69,4263.49,1494.2,1
29006,6801,03/12/2020,16164.35,14602.3,1562.05,1
29007,15219,05/24/2018,18984.37,13620.44,5363.93,0
29008,13526,07/07/2019,3859.64,3162.92,696.72,1
29009,4942,12/18/2025,3065.38,2525.93,539.45,0
29010,8479,11/15/2020,6393.16,5140.76,1252.4,1
29011,1481,10/07/2021,13038.96,10424,2614.96,0
29012,19171,02/19/2021,1339.03,1134.52,204.51,0
29013,10081,10/19/2011,18472.84,13731.18,4741.66,0
29014,646,08/25/2010,23715.53,17596.77,6118.76,0
29015,15970,06/13/2016,10438.08,8822.5,1615.58,0
29016,5083,12/29/2019,13890.62,10131.41,3759.21,0
29017,14859,12/21/2019,6125.33,4438.72,1686.61,0
29018,5066,07/14/2024,5132.85,3723.94,1408.91,0
29019,20485,01/08/2016,12853.08,10704.25,2148.83,0
29020,17568,05/13/2011,11373.46,8441.79,2931.67,0
29021,14605,03/20/2020,3418.48,3120.43,298.05,1
29022,17432,08/02/2021,28701.4,22384.68,6316.72,0
29023,10500,03/25/2018,2452.1,1797.81,654.29,0
29024,21532,05/15/2020,13157.36,11644.25,1513.11,0
29025,4082,07/09/2017,4980.6,4121.9,858.7,0
29026,19776,04/29/2025,3799.51,2779.79,1019.72,0
29027,5511,12/28/2025,1048.81,813.21,235.6,1
29028,118,06/23/2021,34825.12,31303.73,3521.39,0
29029,11196,06/24/2025,12412.22,9681.16,2731.06,0
29030,13600,02/24/2020,2351.95,1743.3,608.65,0
29031,19208,10/02/2024,1684.14,1451.11,233.03,0
29032,11650,12/21/2022,1485.59,1174.16,311.43,0
29033,13165,05/14/2021,29761.28,23593.24,6168.04,0
29034,19489,09/08/2018,4467.35,3700.75,766.6,0
29035,2399,04/10/2022,5849.44,5518.56,330.88,0
29036,13581,01/25/2015,9817.99,7563.93,2254.06,0
29037,6616,02/07/2016,5885.6,5409.29,476.31,0
29038,15889,02/22/2024,10903.48,8139.89,2763.59,0
29039,14545,11/04/2012,6520.06,5341.21,1178.85,0
29040,13686,01/08/2026,1032.41,869.89,162.52,0
29041,21036,06/26/2023,47212.75,40068.2,7144.55,0
29042,8133,09/01/2012,1015.39,771.17,244.22,1
29043,20684,09/17/2014,2265.74,1733.88,531.86,0
29044,15131,04/26/2013,12677.49,9222.59,3454.9,0
29045,170,03/19/2026,3241.73,2542.85,698.88,0
29046,20384,08/29/2018,25997.46,20661.97,5335.49,0
29047,12546,08/14/2012,19971.5,14573.63,5397.87,0
29048,12011,03/12/2019,2884.94,2663.96,220.98,0
29049,18032,03/29/2022,5559.04,4210.84,1348.2,0
29050,10221,08/02/2013,7713.87,5912.3,1801.57,0
29051,21119,07/26/2010,4668.44,4014.51,653.93,0
29052,18574,03/14/2013,15632.32,13559.28,2073.04,0
29053,13730,03/31/2016,7790.05,6909.74,880.31,0
29054,2702,10/30/2022,2393.24,1809.32,583.92,0
29055,11134,06/30/2019,1397.1,1219.51,177.59,0
29056,10346,03/06/2013,14513.23,11885.84,2627.39,0
29057,14028,04/14/2021,8337.94,7066.25,1271.69,0
29058,6165,09/06/2023,13784.61,11766.63,2017.98,0
29059,8722,01/30/2016,14045.99,11765.12,2280.87,0
29060,4811,07/29/2024,3938.39,3312.83,625.56,0
29061,1337,03/27/2022,18003.8,13623.87,4379.93,0
29062,5336,10/21/2017,6371.97,4967.93,1404.04,0
29063,5870,05/23/2015,8332.13,7688.03,644.1,0
29064,6923,01/28/2011,16905.09,15438.98,1466.11,0
29065,20992,12/18/2019,5984.73,4705.34,1279.39,0
29066,1265,09/28/2023,12228.69,10579.73,1648.96,1
29067,6283,03/15/2014,3844.1,3384.29,459.81,0
29068,21290,06/15/2010,9523.79,6945.64,2578.15,0
29069,8827,10/04/2010,7185.94,5519.18,1666.76,0
29070,5445,02/10/2021,24682.03,21329.7,3352.33,0
29071,6212,04/14/2023,5508.33,5065.2,443.13,0
29072,5311,07/23/2013,6017.75,4759.59,1258.16,0
29073,21030,06/06/2012,11006.64,8296.88,2709.76,0
29074,3325,08/17/2023,10586.31,9381.64,1204.67,1
29075,21382,06/19/2016,15065.31,12729.86,2335.45,0
29076,5545,06/11/2023,6366.85,4555.75,1811.1,0
29077,7694,09/13/2020,30605.37,26055.21,4550.16,0
29078,12429,09/19/2017,2084.91,1895.94,188.97,1
29079,15598,08/09/2013,26058.79,19989.2,6069.59,0
29080,19801,10/14/2016,11986.85,9092.26,2894.59,0
29081,8723,02/18/2010,933.34,822.8,110.54,0
29082,5995,04/07/2013,22301.8,18336.09,3965.71,1
29083,1295,07/24/2024,10264.84,8792.33,1472.51,0
29084,3046,10/29/2012,6274.14,4537.31,1736.83,0
29085,10653,03/05/2021,5954.86,4391.78,1563.08,0
29086,1246,09/03/2016,18385.73,17346.73,1039,0
29087,11219,05/17/2015,3071.72,2818.54,253.18,1
29088,7729,06/17/2013,2635.7,1936.43,699.27,1
29089,7288,05/01/2018,3823.85,3188.94,634.91,0
29090,5838,06/01/2024,4239.31,4001.99,237.32,0
29091,21604,02/04/2018,11813.5,10017.36,1796.14,0
29092,13192,06/27/2015,16323.38,13712.05,2611.33,0
29093,9696,04/13/2012,5142.81,4578.72,564.09,0
29094,4565,11/09/2011,6692.55,4872.65,1819.9,0
29095,19271,05/08/2012,13952.87,11141.36,2811.51,0
29096,12557,03/26/2017,6983.89,5504.59,1479.3,0
29097,14778,07/28/2015,3467.51,2532.63,934.88,0
29098,3826,11/04/2019,12206.33,8829.79,3376.54,0
29099,3088,01/23/2018,6701.73,4854.69,1847.04,0
29100,7669,02/22/2012,14559.11,11126.47,3432.64,0
29101,10375,06/02/2020,5181.53,4587.47,594.06,0
29102,4200,12/21/2015,9194.71,7093.01,2101.7,0
29103,12601,03/21/2018,9516.15,8513.93,1002.22,1
29104,2573,03/14/2020,8104.84,7300.35,804.49,0
29105,21102,03/30/2017,26626.4,20797.93,5828.47,0
29106,20601,11/19/2011,5440.54,4178.72,1261.82,1
29107,14010,11/25/2019,10241.95,9190.76,1051.19,0
29108,21768,09/12/2021,21349.83,19804.52,1545.31,0
29109,17438,11/19/2019,12324.05,10852.38,1471.67,0
29110,20563,02/28/2022,21629.31,19810.89,1818.42,0
29111,6165,12/05/2010,17580.16,13736.22,3843.94,0
29112,21025,12/28/2011,1396.59,1077.94,318.65,0
29113,17557,09/17/2020,13801.07,11985.59,1815.48,0
29114,6342,02/11/2020,12263.4,9216.8,3046.6,0
29115,5030,10/12/2014,10031.84,7513.44,2518.4,0
29116,2996,02/18/2022,9338.97,7366.19,1972.78,0
29117,14023,11/12/2010,5265.85,4318.83,947.02,0
29118,9666,11/24/2011,4057.98,3015.4,1042.58,0
29119,9251,05/15/2022,7135.7,6489.52,646.18,0
29120,7981,09/23/2020,5539.3,3963.65,1575.65,0
29121,3545,05/11/2010,12395.54,10019.46,2376.08,0
29122,985,08/23/2017,9263.64,8658.75,604.89,1
29123,21990,01/06/2016,4156.05,3846.43,309.62,1
29124,633,01/16/2020,3906.81,3086.93,819.88,0
29125,9838,05/15/2016,13996,13162.09,833.91,0
29126,6546,02/07/2010,20515.28,15260.78,5254.5,0
29127,11715,06/26/2021,12822.1,10899.6,1922.5,0
29128,14519,07/06/2017,5395.48,4821.14,574.34,0
29129,18934,08/01/2012,16201.55,14666.77,1534.78,0
29130,5043,03/10/2026,19381.9,15961.37,3420.53,0
29131,6705,06/05/2019,2483.11,2110.07,373.04,0
29132,16259,02/25/2015,1839.66,1493.26,346.4,0
29133,5265,11/10/2014,1095.34,788.12,307.22,0
29134,17484,07/21/2015,32450.58,23423.34,9027.24,0
29135,2902,11/12/2017,7411.69,5909.08,1502.61,0
29136,5083,09/28/2018,2399.14,1793.05,606.09,0
29137,9054,02/04/2018,18843.93,16317.33,2526.6,1
29138,3842,06/11/2013,5024.08,3897.16,1126.92,0
29139,20317,07/05/2012,17041.65,13186.52,3855.13,0
29140,18786,11/23/2018,15756.78,12281.14,3475.64,0
29141,10699,01/09/2024,12044.42,9360.06,2684.36,0
29142,13797,11/30/2020,9265.55,7829.31,1436.24,0
29143,11924,02/28/2018,5065.54,3707.73,1357.81,0
29144,5848,02/04/2016,10955.6,8049.99,2905.61,0
29145,7543,01/19/2011,2145.26,1612.45,532.81,0
29146,21625,06/23/2019,26098.05,24006.27,2091.78,0
29147,20581,02/24/2017,6236.75,4775.11,1461.64,0
29148,7626,02/13/2024,10882.69,10201.93,680.76,0
29149,258,05/06/2011,20033.18,18818.18,1215,0
29150,14188,06/03/2020,4098.36,3041.81,1056.55,1
29151,19788,09/07/2018,7842.56,7419.15,423.41,0
29152,3593,11/09/2016,5690.01,4673.64,1016.37,0
29153,14180,12/09/2015,30722.13,26233.11,4489.02,1
29154,13839,11/13/2021,4881.54,4329.74,551.8,0
29155,14960,07/05/2019,11552.98,8659.07,2893.91,0
29156,1318,06/05/2024,3847.07,3579.34,267.73,0
29157,5509,01/26/2018,11632.35,10287.81,1344.54,0
29158,14623,12/30/2011,27737.71,21715.72,6021.99,0
29159,7121,06/23/2022,13617.57,10176.76,3440.81,0
29160,20728,12/31/2013,841.68,720.21,121.47,0
29161,17518,01/20/2014,5977.28,4631.52,1345.76,0
29162,7780,06/20/2020,7928.1,6380.22,1547.88,1
29163,2659,08/23/2021,1375.58,1143.13,232.45,1
29164,4113,03/28/2020,846.14,617.75,228.39,0
29165,1587,12/26/2016,716.88,520.8,196.08,0
29166,20909,12/30/2014,3798.41,3289.23,509.18,0
29167,15434,06/27/2011,46658.93,34381.36,12277.57,0
29168,2723,08/12/2025,5731.59,4697.9,1033.69,0
29169,15001,05/24/2018,1068.92,827.66,241.26,0
29170,19775,08/14/2020,13437.65,10644.41,2793.24,1
29171,5704,10/30/2013,7732.8,6329.5,1403.3,0
29172,16693,08/20/2021,9988.67,8380.99,1607.68,0
29173,835,08/17/2014,52717.95,43662.05,9055.9,0
29174,1122,09/17/2013,19307.95,15376.98,3930.97,0
29175,12096,08/17/2018,9948.68,7753.8,2194.88,0
29176,12752,11/14/2017,4898.25,4561.71,336.54,0
29177,20378,04/27/2016,12708.55,9765.02,2943.53,0
29178,7991,05/21/2020,1475.9,1115.67,360.23,1
29179,20290,06/28/2019,20504.41,16094.68,4409.73,0
29180,20443,09/27/2021,1706.28,1558.67,147.61,0
29181,16336,04/04/2021,2269.53,1644.15,625.38,0
29182,14442,12/03/2024,2507.84,2206.66,301.18,1
29183,12295,05/18/2019,19326.36,16709.68,2616.68,0
29184,18358,11/21/2020,2892.13,2171.68,720.45,0
29185,8649,08/01/2013,5832.09,5133.63,698.46,0
29186,4276,04/16/2015,9567.58,7138.28,2429.3,0
29187,7445,11/06/2025,2760.25,2055.45,704.8,0
29188,21421,12/27/2020,11915.4,10703.26,1212.14,0
29189,800,04/04/2025,3302.67,2740.14,562.53,0
29190,3344,04/01/2017,31209.12,23988.62,7220.5,0
29191,21023,08/17/2011,6732.34,5059.8,1672.54,0
29192,14193,11/02/2011,758.01,713.5,44.51,0
29193,16931,03/19/2014,10709.4,9959.95,749.45,0
29194,17127,03/28/2017,1180.98,950.39,230.59,0
29195,11533,08/05/2022,5987.72,4461.96,1525.76,0
29196,5511,10/07/2011,6700.35,5365.56,1334.79,1
29197,7398,07/05/2023,3436.9,3189.94,246.96,0
29198,20342,03/23/2021,4294.29,4079.81,214.48,0
29199,7617,07/02/2020,6604.43,5114.43,1490,0
29200,12783,05/12/2015,32113.77,24423.64,7690.13,0
29201,5181,11/19/2019,16058.7,12718.18,3340.52,0
29202,16249,11/14/2020,2864.17,2166.08,698.09,1
29203,20612,06/17/2012,5064.23,4794.02,270.21,0
29204,7080,05/15/2018,21393.45,18421.55,2971.9,0
29205,5857,02/25/2021,8881.51,7341.19,1540.32,1
29206,13855,09/29/2011,1639.94,1548.23,91.71,0
29207,5047,12/22/2017,15176.01,12461.37,2714.64,0
29208,3594,11/06/2021,33081.94,25114.51,7967.43,0
29209,20013,10/23/2024,9274.32,8754.52,519.8,0
29210,12630,02/28/2019,2873.51,2525.1,348.41,0
29211,21260,07/15/2023,9068.78,6690.89,2377.89,0
29212,2454,03/24/2013,4674.06,4405.57,268.49,0
29213,194,09/21/2022,21631.84,16020.18,5611.66,0
29214,2353,08/22/2011,6071.55,4430,1641.55,0
29215,12980,03/21/2015,22739.9,20148.4,2591.5,0
29216,105,05/02/2017,15278.91,14408.12,870.79,0
29217,4754,09/25/2018,4313.43,3540.29,773.14,0
29218,2561,11/07/2023,14801.1,11971.85,2829.25,0
29219,14930,05/02/2021,786.46,717.44,69.02,0
29220,5634,08/26/2019,6007.12,5438.4,568.72,0
29221,15811,08/09/2012,6843.86,6293.54,550.32,0
29222,16790,09/15/2010,18811.7,16191.38,2620.32,0
29223,12941,08/09/2025,24343.89,18525.88,5818.01,0
29224,15211,01/07/2020,13525.78,12397.64,1128.14,0
29225,14371,04/16/2020,11712.99,10371.18,1341.81,0
29226,18927,11/17/2022,6945.31,6105.2,840.11,0
29227,11988,08/29/2010,10066.01,7938.94,2127.07,0
29228,8974,05/02/2014,6528.1,4857.87,1670.23,0
29229,6008,10/08/2010,13775.84,9878.04,3897.8,0
29230,8811,06/06/2021,7039.51,6223.01,816.5,0
29231,16424,03/21/2022,22377.78,16049.48,6328.3,0
29232,4055,05/29/2012,5096.52,3717.47,1379.05,0
29233,8826,04/13/2016,2084.01,1750.18,333.83,0
29234,13671,03/05/2012,3289.1,2652.2,636.9,0
29235,6243,02/09/2011,23470.69,20646.45,2824.24,0
29236,9874,06/18/2024,6484.6,6173.69,310.91,0
29237,18979,05/17/2022,2303.54,2122.84,180.7,0
29238,8971,12/21/2013,5452.99,5108.66,344.33,0
29239,16472,08/31/2025,692.6,569.98,122.62,0
29240,6444,04/30/2014,14618.11,10501.33,4116.78,0
29241,19750,11/11/2015,4121,3781.43,339.57,0
29242,16583,02/21/2013,5689.84,5133.71,556.13,0
29243,5246,03/04/2016,13675.44,10720.03,2955.41,0
29244,11866,03/14/2018,2574.49,2381.19,193.3,0
29245,21792,10/31/2016,10517.34,9356.21,1161.13,0
29246,10672,09/16/2023,13121.08,10180.98,2940.1,0
29247,3487,01/04/2012,8397.3,7289.98,1107.32,0
29248,4788,04/28/2026,15018.22,11083.97,3934.25,0
29249,17643,06/08/2017,12397.02,10396.15,2000.87,1
29250,13418,05/18/2020,6146.18,4791.85,1354.33,0
29251,17191,09/21/2010,7482.77,6410.71,1072.06,1
29252,15332,03/11/2014,3201.99,2629,572.99,0
29253,7888,09/03/2023,5418.65,4353.78,1064.87,0
29254,20363,04/20/2017,1332.44,1022.45,309.99,0
29255,10296,08/15/2011,1790.1,1449.8,340.3,0
29256,6445,01/17/2019,2373.59,1739.27,634.32,0
29257,13712,12/21/2023,4943.6,4237.74,705.86,0
29258,15822,03/26/2014,1150.7,882.59,268.11,0
29259,4497,03/07/2013,11389.96,9675.34,1714.62,0
29260,20446,04/30/2015,43522.02,37963.16,5558.86,1
29261,5305,01/08/2017,12956.04,10157.76,2798.28,0
29262,94,05/21/2026,18301.83,14033.82,4268.01,0
29263,10370,08/02/2010,2093.18,1924.18,169,0
29264,1751,04/21/2022,4071.12,3051.99,1019.13,0
29265,9666,11/21/2017,3773.36,2807.28,966.08,0
29266,10291,03/20/2019,10938.47,8434.41,2504.06,0
29267,12607,07/19/2025,15536.95,14056.53,1480.42,0
29268,5880,11/22/2016,19792.78,15827.18,3965.6,0
29269,20938,12/07/2019,7176.34,6331.92,844.42,0
29270,14968,03/30/2020,22494.63,17552.29,4942.34,0
29271,4760,12/19/2024,3354.3,2920.05,434.25,0
29272,18698,03/29/2025,8905.62,8218.26,687.36,0
29273,21285,10/11/2016,12777.26,10013.93,2763.33,0
29274,5178,12/15/2014,35710.69,26567.58,9143.11,0
29275,18209,08/29/2013,4686.88,4012.09,674.79,0
29276,10580,11/11/2017,21625.34,20020.53,1604.81,1
29277,20348,09/08/2017,2856.99,2483.74,373.25,0
29278,21254,10/26/2010,33366.38,25307.98,8058.4,0
29279,6472,11/06/2013,17437.8,14208.58,3229.22,0
29280,8713,02/04/2022,10804.79,8579.05,2225.74,0
29281,3806,06/06/2015,7109.6,6240.78,868.82,0
29282,19701,03/06/2013,18006.62,13072.84,4933.78,0
29283,15101,05/04/2018,8725.94,6509.3,2216.64,0
29284,5460,10/03/2011,5349.48,4749.94,599.54,0
29285,14720,08/02/2015,4603.93,4161.83,442.1,0
29286,12639,07/02/2025,1338.03,1041.05,296.98,1
29287,10746,03/08/2021,24538.53,21219.91,3318.62,0
29288,8303,09/05/2021,2107.27,1535.62,571.65,0
29289,14860,10/28/2011,24561.98,19859.92,4702.06,0
29290,1884,04/24/2012,8777.27,7148.85,1628.42,0
29291,9766,03/02/2010,6861.51,5537.56,1323.95,0
29292,17165,03/11/2013,2892.16,2225.28,666.88,0
29293,10252,09/11/2011,22919.05,17736.74,5182.31,0
29294,11751,11/15/2019,11527.9,9859.48,1668.42,0
29295,8802,05/16/2011,7975.26,7202.35,772.91,0
29296,4459,08/08/2020,5535.94,5090.4,445.54,0
29297,12872,04/13/2016,1776.63,1571.31,205.32,1
29298,18427,12/27/2013,4101.42,3046.82,1054.6,1
29299,42,07/06/2020,13191.8,10793.52,2398.28,0
29300,9464,07/15/2016,12710.79,11117.79,1593,0
29301,9016,10/19/2010,9360.61,7937.72,1422.89,0
29302,12256,07/14/2023,12593.43,11792.25,801.18,1
29303,20028,11/29/2011,2151.73,1836.31,315.42,0
29304,12851,11/22/2019,1926.01,1798.65,127.36,0
29305,7066,01/15/2018,1933.02,1450.09,482.93,0
29306,15451,04/04/2010,10984.1,10002.53,981.57,0
29307,1777,03/04/2015,2349.36,2083.7,265.66,0
29308,12344,05/24/2022,2779.58,2065.77,713.81,0
29309,3915,03/02/2021,15069.47,11483.74,3585.73,0
29310,6719,07/22/2022,13025.85,9921.64,3104.21,0
29311,16523,08/13/2010,29820.71,21412.32,8408.39,1
29312,172,12/08/2019,24928.84,22282.43,2646.41,0
29313,7750,02/25/2016,6079.47,5564.54,514.93,0
29314,7985,01/25/2011,5360.61,4359.87,1000.74,0
29315,10161,02/24/2010,10347.88,7863.05,2484.83,0
29316,19979,05/15/2018,24677.54,19049,5628.54,0
29317,9855,09/06/2013,2714.81,2113.37,601.44,0
29318,6260,10/22/2017,44911.75,35559.06,9352.69,0
29319,5646,02/02/2016,8335.05,6084.6,2250.45,0
29320,16490,03/15/2018,2902.71,2473.19,429.52,0
29321,3795,09/28/2020,8043.54,5947.08,2096.46,1
29322,11543,11/06/2010,23007.97,17129.67,5878.3,0
29323,20056,11/05/2012,3544.67,2971.99,572.68,0
29324,7513,02/07/2022,20226.28,17085.58,3140.7,0
29325,4700,04/12/2017,1827.86,1530.66,297.2,0
29326,21915,03/01/2012,5389.2,4828.83,560.37,0
29327,11594,06/08/2011,5676.27,4678.14,998.13,1
29328,8230,05/18/2015,6164.93,5792.24,372.69,0
29329,9020,07/05/2014,10089.96,7779.26,2310.7,0
29330,10688,11/30/2016,8355.75,6282.06,2073.69,0
29331,17097,12/27/2010,7556.24,6417.14,1139.1,0
29332,20820,12/27/2016,3038.09,2799.75,238.34,0
29333,19150,01/11/2017,568.97,537.36,31.61,0
29334,19188,09/27/2021,14587.97,10624.65,3963.32,0
29335,2789,08/26/2020,30294.08,24688.67,5605.41,0
29336,18613,12/07/2024,655.05,572.66,82.39,0
29337,21881,01/26/2021,6058.18,5463.19,594.99,1
29338,16698,12/05/2021,10811.25,8097.02,2714.23,0
29339,5164,02/26/2015,5834.86,5423.26,411.6,0
29340,10252,10/01/2010,50618.91,38974.4,11644.51,0
29341,20793,05/26/2018,6122.57,5402.93,719.64,0
29342,4664,05/06/2024,1240.38,901.97,338.41,0
29343,6011,01/02/2014,15593.72,11564.81,4028.91,0
29344,18317,04/06/2023,3061.92,2255.32,806.6,0
29345,12770,03/02/2018,3432.18,2675.26,756.92,0
29346,15384,11/21/2012,903.64,697.53,206.11,0
29347,17447,05/02/2023,12705.44,9373.13,3332.31,0
29348,6848,07/28/2014,1033.78,961.27,72.51,0
29349,21594,01/24/2012,6909.67,5307.05,1602.62,0
29350,21115,11/09/2011,12621.23,9976.99,2644.24,0
29351,21827,07/22/2015,32335.48,27499.39,4836.09,0
29352,15184,07/21/2011,7499.5,6609.42,890.08,0
29353,4113,03/01/2021,3583.02,3048.11,534.91,0
29354,5834,05/25/2020,11081.55,8740.73,2340.82,0
29355,16548,05/22/2014,7559.11,6652.35,906.76,0
29356,18735,08/22/2017,17632.06,12800.15,4831.91,0
29357,571,07/15/2012,4894.11,3651.6,1242.51,0
29358,14185,12/01/2015,9893.43,7811.77,2081.66,1
29359,388,07/15/2018,32784.06,25102.61,7681.45,0
29360,10571,03/31/2022,2702.23,2502.68,199.55,0
29361,21753,08/07/2018,8855.16,7221.5,1633.66,0
29362,21173,12/24/2013,11881.18,10146.97,1734.21,0
29363,19600,05/30/2024,788.83,671.37,117.46,0
29364,4289,10/21/2022,7788.24,6394.83,1393.41,0
29365,16568,09/27/2010,4265.93,3645.39,620.54,0
29366,5848,08/09/2025,7565.48,6704.26,861.22,0
29367,10955,07/12/2013,628.49,503.4,125.09,0
29368,17586,05/24/2019,8488.81,6709.18,1779.63,0
29369,5741,01/28/2018,2326.98,2107.02,219.96,0
29370,20095,08/18/2020,13517.12,12646.62,870.5,0
29371,7715,01/28/2023,3100.64,2455.94,644.7,0
29372,2935,02/12/2025,8624.03,6987.94,1636.09,0
29373,13559,09/10/2023,5338.31,4641.37,696.94,0
29374,20459,02/05/2022,3298.93,2837.4,461.53,1
29375,21176,10/05/2014,4601.68,3444.01,1157.67,0
29376,21256,02/23/2014,2036.25,1498.22,538.03,0
29377,8580,01/13/2019,25223.39,19320.45,5902.94,0
29378,16396,06/27/2022,1592.11,1241.45,350.66,0
29379,6777,09/26/2015,4503.3,4224.42,278.88,0
29380,12515,01/22/2025,3358.65,2908.15,450.5,0
29381,21845,01/19/2025,7485.97,6422.21,1063.76,0
29382,8367,03/15/2011,18415.7,15689.61,2726.09,1
29383,13290,08/06/2019,6860.21,5082.55,1777.66,0
29384,1824,07/02/2022,12184.51,8722.48,3462.03,0
29385,17269,01/23/2020,2122.78,1871.86,250.92,0
29386,17871,07/31/2016,10161.29,8111.28,2050.01,0
29387,18283,04/24/2023,21056.92,15814.89,5242.03,0
29388,4911,10/19/2023,23213.21,17570.58,5642.63,0
29389,15271,06/04/2011,15601.52,12954.92,2646.6,0
29390,7000,10/20/2020,6763.67,5990.31,773.36,0
29391,3882,04/17/2019,12569.09,11210.69,1358.4,0
